race_id,horse_number,horse_name,horse_id,venue,surface,distance,direction,weather,track_condition,field_size,race_round,race_date,bracket_number,sex,age,jockey_weight,jockey_name,trainer_name,weight,weight_change,speed_max,speed_avg,speed_distance,speed_course,speed_recent_1,speed_recent_2,speed_recent_3,prev1_finish,prev1_last_3f,prev1_weight,prev1_weight_change,prev1_distance,prev1_surface,prev1_track_cond,prev1_time_sec,prev1_pass_first,prev1_pass_last,prev1_field_size,prev1_finish_diff,prev2_finish,prev2_last_3f,prev2_weight,prev2_weight_change,prev2_distance,prev2_surface,prev2_track_cond,prev2_time_sec,prev2_pass_first,prev2_pass_last,prev2_field_size,prev2_finish_diff,prev3_finish,prev3_last_3f,prev3_weight,prev3_weight_change,prev3_distance,prev3_surface,prev3_track_cond,prev3_time_sec,prev3_pass_first,prev3_pass_last,prev3_field_size,prev3_finish_diff,prev4_finish,prev4_last_3f,prev4_weight,prev4_weight_change,prev4_distance,prev4_time_sec,prev4_pass_first,prev4_pass_last,prev4_field_size,prev4_finish_diff,prev4_surface,prev4_track_cond,prev5_finish,prev5_last_3f,prev5_weight,prev5_weight_change,prev5_distance,prev5_time_sec,prev5_pass_first,prev5_pass_last,prev5_field_size,prev5_finish_diff,prev5_surface,prev5_track_cond,avg_finish_5,min_finish_5,win_count_5,top3_count_5,avg_last_3f_5,min_last_3f_5,std_last_3f_5,avg_time_sec_5,days_since_last,avg_interval,position_trend,last_3f_trend,training_count,best_training_rank,training_time_4f,training_impression_score,oikiri_evaluation,oikiri_lap_best,oikiri_lap_count,career_runs,career_win_rate,career_top3_rate,same_surface_runs,same_surface_win_rate,same_dist_runs,same_dist_win_rate,same_venue_runs,same_venue_win_rate,career_avg_finish,career_avg_last_3f,sire,dam_sire,paddock_rank,paddock_score,barometer_total,barometer_start,barometer_chase,barometer_closing,finish_position
202606020612,14,スノークルーズ,2022104699,中山,ダート,1200,右,晴,良,16,12,2026-03-15,7,牝,4,56.0,武藤,武藤,464,-2,75,61,55,72,55,75,55,14,38.1,464,-2,1200,ダ,良,73.6,10,11,16,0.0,14,38.4,466,22,1200,ダ,良,74.0,14,12,16,0.0,8,40.6,444,-7,1800,ダ,良,115.2,3,3,10,0.0,1,39.7,451,3,1600,104.4,6,3,9,0.0,ダ,稍,12,38.0,448,2,2000,124.1,11,12,17,0.0,芝,良,9.8,1,1,1,38.96,38.0,1.0209799214480182,98.26,77,89.5,-1.7,0.11000000000000014,0,0,0.0,0,0,0.0,0,8,0.125,0.25,7,0.14285714285714285,2,0.0,0,0.0,8.375,39.275,,,0,0.0,0.0,0.0,0.0,0.0,14
202606020612,15,ホウオウショコラ,2022101108,中山,ダート,1200,右,晴,良,16,12,2026-03-15,8,牝,4,56.0,佐々木,大竹,478,2,74,74,0,0,74,66,73,13,38.5,478,2,1200,ダ,良,73.2,3,5,16,0.0,8,38.4,476,-2,1400,ダ,良,86.1,2,2,16,0.0,16,38.0,478,4,1800,芝,良,109.8,3,3,16,0.0,4,35.4,474,-8,1600,95.9,2,2,12,0.0,芝,良,1,35.2,482,0,1600,96.1,1,1,16,0.0,芝,良,8.4,1,1,1,37.1,35.2,1.480540441865739,92.22,98,105.0,-2.8,-0.9599999999999994,0,0,0.0,0,0,0.0,0,5,0.2,0.2,2,0.0,2,0.0,0,0.0,8.4,37.1,,,0,0.0,0.0,0.0,0.0,0.0,13
202606020612,16,クインズポラリス,2021102371,中山,ダート,1200,右,晴,良,16,12,2026-03-15,8,牝,5,56.0,田辺,上原博,502,-6,76,70,91,91,73,72,59,1,37.1,502,-6,1200,ダ,良,71.2,2,2,16,0.0,6,37.8,508,4,1200,ダ,良,73.0,7,9,16,0.0,8,37.0,504,20,1150,ダ,良,69.6,10,13,16,0.0,11,37.9,484,-4,1400,86.9,5,5,14,0.0,ダ,稍,6,36.7,488,0,1200,72.9,11,10,16,0.0,ダ,良,6.4,1,1,1,37.3,36.7,0.46904157598234114,74.72,50,82.25,1.5,-0.06999999999999958,0,0,0.0,0,0,0.0,0,19,0.1111111111111111,0.3333333333333333,18,0.1111111111111111,18,0.1111111111111111,0,0.0,5.166666666666667,37.17777777777778,,,0,0.0,0.0,0.0,0.0,0.0,1
202607010201,1,ジャカルタバオ,2023104888,中京,ダート,1400,左,晴,良,16,1,2026-03-15,1,セ,3,57.0,浜中,藤野,456,0,66,57,66,56,56,48,66,4,37.2,456,0,1400,ダ,良,86.2,15,14,16,0.0,11,38.2,456,2,1800,ダ,良,117.6,13,10,14,0.0,10,38.6,454,6,1400,ダ,稍,87.0,4,4,16,0.0,3,37.5,448,0,1400,85.7,6,6,9,0.0,ダ,稍,8,41.2,448,0,1800,114.7,5,8,9,0.0,芝,良,7.2,3,0,1,38.540000000000006,37.2,1.4192955999368142,98.24,92,63.0,0.0,0.7299999999999998,2,0,0.0,0,4,0.0,0,5,0.0,0.2,4,0.0,3,0.0,0,0.0,7.2,38.540000000000006,,,0,0.0,0.0,0.0,0.0,0.0,4
202607010201,2,ムーンリットビーチ,2023107049,中京,ダート,1400,左,晴,良,16,1,2026-03-15,1,牝,3,55.0,亀田,西園翔,434,-4,62,62,62,0,62,78,61,9,38.7,434,-4,1400,ダ,良,86.9,8,7,16,0.0,4,37.6,438,0,1400,ダ,良,86.8,11,11,16,0.0,9,35.9,438,4,1800,芝,良,107.9,3,3,16,0.0,5,34.7,434,0,1600,98.8,3,3,18,0.0,芝,稍,0,0.0,0,0,0,0.0,0,0,0,0.0,,,6.75,4,0,0,36.725,34.7,1.5368392889303688,95.1,28,46.666666666666664,-0.7,-1.3700000000000003,2,2,0.0,2,2,0.0,0,4,0.0,0.0,2,0.0,3,0.0,0,0.0,6.75,36.725,,,0,0.0,0.0,0.0,0.0,0.0,9
202607010201,3,ラインジーク,2023101323,中京,ダート,1400,左,晴,良,16,1,2026-03-15,2,牡,3,57.0,戸崎圭,水野,440,-8,73,68,61,0,73,61,70,2,37.7,440,-8,1400,ダ,良,85.5,3,3,16,0.0,3,37.4,448,2,1300,ダ,良,79.6,4,4,16,0.0,3,37.8,446,-6,1400,ダ,良,86.9,3,2,16,0.0,2,37.4,452,6,1300,79.9,5,4,15,0.0,ダ,良,4,38.2,446,2,1600,99.8,3,4,11,0.0,ダ,良,2.8,2,0,4,37.7,37.4,0.2966479394838279,86.34,28,37.0,0.3,0.1,2,2,0.0,3,4,0.0,0,6,0.0,0.8333333333333334,6,0.0,5,0.0,0,0.0,2.8333333333333335,37.766666666666666,,,0,0.0,0.0,0.0,0.0,0.0,2
202607010201,4,ヒャクレツケン,2023106687,中京,ダート,1400,左,晴,良,16,1,2026-03-15,2,牡,3,57.0,菊沢,青木,462,0,42,40,38,0,52,83,42,10,38.8,462,0,1400,ダ,良,87.0,8,8,16,0.0,14,35.5,462,6,1200,芝,稍,71.5,18,16,18,0.0,5,35.0,456,-6,1200,芝,良,68.9,9,10,18,0.0,5,37.6,462,4,1200,74.9,7,7,15,0.0,ダ,良,4,39.8,458,8,1400,91.9,6,4,8,0.0,ダ,良,7.6,4,0,0,37.339999999999996,35.0,1.8499729727755472,78.84,15,13.25,-2.1,0.41000000000000014,2,1,0.0,2,3,0.0,0,9,0.0,0.0,3,0.0,9,0.0,0,0.0,8.666666666666666,36.41111111111111,,,0,0.0,0.0,0.0,0.0,0.0,10
202607010201,5,ジャガーライズ,2023102594,中京,ダート,1400,左,晴,良,16,1,2026-03-15,3,牡,3,57.0,松山,伊藤圭,480,6,65,57,65,0,65,44,62,5,38.2,480,6,1400,ダ,良,86.2,5,5,16,0.0,4,37.2,474,-2,1400,ダ,良,86.9,3,5,15,0.0,12,39.1,476,-4,1200,ダ,稍,74.5,9,8,16,0.0,4,38.6,480,4,1200,73.2,4,4,16,0.0,ダ,良,6,37.9,476,2,1400,87.0,5,4,16,0.0,ダ,良,6.2,4,0,0,38.2,37.2,0.6418722614352483,81.56,22,29.75,0.2,0.079999999999999,2,6,0.0,2,4,0.0,0,6,0.0,0.16666666666666666,6,0.0,6,0.0,0,0.0,5.666666666666667,38.050000000000004,,,0,0.0,0.0,0.0,0.0,0.0,5
202607010201,6,ウェルム,2023103173,中京,ダート,1400,左,晴,良,16,1,2026-03-15,3,牝,3,55.0,ディー,小栗,500,8,77,47,0,16,77,16,63,6,38.4,500,8,1400,ダ,良,86.4,5,5,16,0.0,3,38.1,492,-8,1700,ダ,不,106.2,3,2,16,0.0,15,44.5,500,-2,1800,ダ,稍,121.0,1,2,16,0.0,5,35.4,502,-6,2000,122.8,1,1,8,0.0,芝,良,4,34.3,508,0,2000,122.8,5,5,11,0.0,芝,良,6.6,3,0,1,38.14,34.3,3.543218875542408,111.84,15,28.0,-0.2,-1.0900000000000005,2,1,0.0,0,4,0.0,0,5,0.0,0.2,3,0.0,1,0.0,0,0.0,6.6,38.14,,,0,0.0,0.0,0.0,0.0,0.0,6
202607010201,7,イデアジュアンイハ,2023102157,中京,ダート,1400,左,晴,良,16,1,2026-03-15,4,牝,3,52.0,▲上里,小野,414,-8,56,56,0,0,56,63,53,11,38.6,414,-8,1400,ダ,良,87.0,11,10,16,0.0,10,40.5,422,-10,1800,ダ,稍,117.5,13,8,16,0.0,9,35.1,432,0,1800,芝,良,109.0,10,10,10,0.0,13,33.7,432,0,1400,84.4,10,12,18,0.0,芝,良,0,0.0,0,0,0,0.0,0,0,0,0.0,,,10.75,9,0,0,36.975,33.7,2.7068200900687867,99.475,78,49.333333333333336,0.5,-2.0099999999999993,2,2,0.0,0,4,0.0,0,4,0.0,0.0,2,0.0,2,0.0,0,0.0,10.75,36.975,,,0,1.0,0.0,0.0,0.0,0.0,11
202607010201,8,ホープレイジング,2023102793,中京,ダート,1400,左,晴,良,16,1,2026-03-15,4,牡,3,57.0,小崎,小崎,454,0,48,48,48,0,48,0,0,15,38.9,454,0,1400,ダ,良,87.8,14,14,16,0.0,6,38.5,454,0,1400,ダ,良,88.4,12,12,14,0.0,0,0.0,0,0,0,,,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,0,0.0,0,0,0,0.0,0,0,0,0.0,,,10.5,6,0,0,38.7,38.5,0.1999999999999993,88.1,21,21.0,-9.0,-0.3999999999999986,2,5,0.0,2,4,0.0,0,2,0.0,0.0,2,0.0,2,0.0,0,0.0,10.5,38.7,,,0,0.0,0.0,0.0,0.0,0.0,15
202607010201,9,トレンドマーチ,2023102823,中京,ダート,1400,左,晴,良,16,1,2026-03-15,5,牡,3,57.0,原田和,萱野,596,6,45,45,45,0,45,0,0,14,39.5,596,6,1400,ダ,良,87.8,10,10,16,0.0,3,38.4,590,0,1400,ダ,良,88.5,12,11,16,0.0,0,0.0,0,0,0,,,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,0,0.0,0,0,0,0.0,0,0,0,0.0,,,8.5,3,0,1,38.95,38.4,0.5500000000000007,88.15,21,21.0,-11.0,-1.1000000000000014,0,0,0.0,0,0,0.0,0,2,0.0,0.5,2,0.0,2,0.0,0,0.0,8.5,38.95,,,0,0.0,0.0,0.0,0.0,0.0,14
202607010201,10,フルドフォルク,2023101491,中京,ダート,1400,左,晴,良,16,1,2026-03-15,5,牡,3,57.0,加藤,庄野,478,-6,55,55,0,0,55,0,0,12,39.5,478,-6,1400,ダ,良,87.1,1,1,16,0.0,5,39.4,484,0,1800,ダ,良,117.1,1,1,14,0.0,0,0.0,0,0,0,,,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,0,0.0,0,0,0,0.0,0,0,0,0.0,,,8.5,5,0,0,39.45,39.4,0.05000000000000071,102.1,22,22.0,-7.0,-0.10000000000000142,0,0,0.0,0,0,0.0,0,2,0.0,0.0,2,0.0,1,0.0,0,0.0,8.5,39.45,,,0,0.0,0.0,0.0,0.0,0.0,12
202607010201,11,カネトシステラ,2023101710,中京,ダート,1400,左,晴,良,16,1,2026-03-15,6,牡,3,57.0,丸山,高橋康,452,0,0,0,0,0,0,0,0,16,40.8,452,0,1400,ダ,良,89.6,13,13,16,0.0,0,0.0,0,0,0,,,0.0,0,0,0,0.0,0,0.0,0,0,0,,,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,0,0.0,0,0,0,0.0,0,0,0,0.0,,,16.0,16,0,0,40.8,40.8,0.0,89.6,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0.0,1,0.0,1,0.0,0,0.0,16.0,40.8,,,0,0.0,0.0,0.0,0.0,0.0,16
202607010201,12,ヘヴンリースカイ,2023106515,中京,ダート,1400,左,晴,良,16,1,2026-03-15,6,牝,3,55.0,木幡初,竹内,488,-8,42,39,0,0,42,35,0,13,39.4,488,-8,1400,ダ,良,87.5,7,8,16,0.0,12,39.3,496,10,1200,ダ,良,74.9,12,13,16,0.0,12,41.8,486,0,1800,ダ,重,116.8,1,5,16,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,0,0.0,0,0,0,0.0,0,0,0,0.0,,,12.333333333333334,12,0,0,40.166666666666664,39.3,1.1556623882239807,93.06666666666666,98,67.0,-0.5,1.1999999999999993,0,0,0.0,0,0,0.0,0,3,0.0,0.0,3,0.0,2,0.0,0,0.0,12.333333333333334,40.166666666666664,,,0,0.0,0.0,0.0,0.0,0.0,13
202607010201,13,ハクサンミレイ,2023105691,中京,ダート,1400,左,晴,良,16,1,2026-03-15,7,牝,3,52.0,▲舟山,松山,470,0,0,0,0,0,0,0,0,8,37.4,470,0,1400,ダ,良,86.7,16,16,16,0.0,0,0.0,0,0,0,,,0.0,0,0,0,0.0,0,0.0,0,0,0,,,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,0,0.0,0,0,0,0.0,0,0,0,0.0,,,8.0,8,0,0,37.4,37.4,0.0,86.7,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0.0,1,0.0,1,0.0,0,0.0,8.0,37.4,,,0,0.0,0.0,0.0,0.0,0.0,8
202607010201,14,タイセイモノリス,2023100655,中京,ダート,1400,左,晴,良,16,1,2026-03-15,7,牡,3,57.0,岩田望,栗田,482,2,67,59,67,0,67,46,59,1,37.3,482,2,1400,ダ,良,85.0,2,2,16,0.0,3,36.8,480,0,1400,ダ,良,86.7,3,3,16,0.0,9,38.5,480,10,1400,ダ,良,88.1,7,8,16,0.0,9,41.6,470,2,1800,117.4,4,4,12,0.0,ダ,良,4,38.6,468,0,1700,107.3,1,1,13,0.0,ダ,重,5.2,1,1,2,38.56,36.8,1.6692513291892281,96.9,21,49.25,1.2,0.7400000000000013,0,0,0.0,0,0,0.0,0,5,0.2,0.4,5,0.2,3,0.3333333333333333,0,0.0,5.2,38.56,,,0,0.0,0.0,0.0,0.0,0.0,1
202607010201,15,アシャカルッカ,2023103233,中京,ダート,1400,左,晴,良,16,1,2026-03-15,8,牝,3,52.0,▲小林美,鈴木伸,430,-12,59,54,0,0,49,59,0,7,38.1,430,-12,1400,ダ,良,86.6,11,10,16,0.0,10,38.5,442,4,1200,ダ,良,74.7,14,14,16,0.0,5,37.2,438,0,1200,ダ,稍,73.4,10,9,14,0.0,-1,0.0,438,0,1200,0.0,0,0,15,0.0,ダ,稍,0,0.0,0,0,0,0.0,0,0,0,0.0,,,7.333333333333333,5,0,0,37.93333333333334,37.2,0.5436502143433352,78.23333333333333,57,30.333333333333332,-1.0,-0.4499999999999993,0,0,0.0,0,0,0.0,0,4,0.0,0.0,3,0.0,3,0.0,0,0.0,7.333333333333333,37.93333333333334,,,0,0.0,0.0,0.0,0.0,0.0,7
202607010201,16,シャンパンスター,2023100112,中京,ダート,1400,左,晴,良,16,1,2026-03-15,8,牝,3,55.0,国分恭,緒方,416,0,63,63,63,0,63,59,0,3,38.1,416,0,1400,ダ,良,85.9,3,3,16,0.0,6,38.4,416,-2,1400,ダ,良,86.8,7,8,14,0.0,8,35.5,418,0,1600,芝,良,96.4,10,12,18,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,0,0.0,0,0,0,0.0,0,0,0,0.0,,,5.666666666666667,3,0,1,37.333333333333336,35.5,1.302134998974974,89.7,106,60.0,2.5,-1.3000000000000007,0,0,0.0,0,0,0.0,0,3,0.0,0.3333333333333333,2,0.0,3,0.0,0,0.0,5.666666666666667,37.333333333333336,,,0,0.0,0.0,0.0,0.0,0.0,3
202607010202,1,オオツカ,2023103919,中京,ダート,1800,左,晴,良,13,2,2026-03-15,1,牡,3,57.0,松山,大久保,444,0,77,77,0,0,77,62,72,1,37.2,444,0,1800,ダ,良,114.1,1,1,13,0.0,2,38.2,444,2,1700,ダ,良,106.9,2,1,14,0.0,10,35.9,442,-8,1800,芝,良,110.5,3,3,18,0.0,7,36.3,450,6,2000,122.9,1,2,13,0.0,芝,稍,12,37.4,444,0,1800,115.7,12,13,13,0.0,芝,良,6.4,1,1,2,37.0,35.9,0.8173126696681037,114.02000000000001,22,59.5,2.7,-0.1500000000000014,1,5,0.0,0,4,0.0,0,5,0.2,0.4,2,0.5,5,0.2,0,0.0,6.4,37.0,,,0,0.0,0.0,0.0,0.0,0.0,1
202607010202,2,コブラツイスト,2023105538,中京,ダート,1800,左,晴,良,13,2,2026-03-15,2,牡,3,55.0,◇永島,石栗,458,14,57,52,0,0,50,44,57,10,39.1,458,14,1800,ダ,良,117.3,12,12,13,0.0,8,38.8,444,-8,1200,ダ,良,74.1,12,9,16,0.0,12,37.8,452,6,1300,ダ,良,82.0,12,12,16,0.0,6,37.6,446,2,1150,70.8,9,9,16,0.0,ダ,良,4,36.2,444,0,1200,74.3,13,13,15,0.0,ダ,良,8.0,4,0,0,37.9,36.2,1.0237187113655772,83.7,85,37.0,-1.4,-0.6999999999999993,1,2,0.0,2,3,0.0,0,5,0.0,0.0,5,0.0,1,0.0,0,0.0,8.0,37.9,,,0,0.0,0.0,0.0,0.0,0.0,10
202607010202,3,ラスカルキッド,2023110033,中京,ダート,1800,左,晴,良,13,2,2026-03-15,3,セ,3,55.0,△柴田裕,中竹,478,-4,40,40,40,0,40,0,0,11,40.8,478,-4,1800,ダ,良,118.7,13,9,13,0.0,11,39.8,482,0,1800,ダ,良,118.8,10,12,14,0.0,0,0.0,0,0,0,,,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,0,0.0,0,0,0,0.0,0,0,0,0.0,,,11.0,11,0,0,40.3,39.8,0.5,118.75,22,22.0,0.0,-1.0,1,0,0.0,3,3,0.0,0,2,0.0,0.0,2,0.0,2,0.0,0,0.0,11.0,40.3,,,0,0.0,0.0,0.0,0.0,0.0,11
202607010202,4,スナップジジ,2023101469,中京,ダート,1800,左,晴,良,13,2,2026-03-15,4,牡,3,57.0,原田和,堀内,506,-4,28,28,0,0,27,28,0,12,41.2,506,-4,1800,ダ,良,119.1,9,9,13,0.0,14,40.2,510,4,1200,ダ,稍,75.5,8,8,16,0.0,7,40.5,506,0,1200,ダ,稍,75.9,1,1,15,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,0,0.0,0,0,0,0.0,0,0,0,0.0,,,11.0,7,0,0,40.63333333333333,40.2,0.4189935029992181,90.16666666666667,7,35.0,-2.5,-0.3500000000000014,2,6,0.0,0,4,0.0,0,3,0.0,0.0,3,0.0,1,0.0,0,0.0,11.0,40.63333333333333,,,0,0.0,0.0,0.0,0.0,0.0,12
202607010202,5,メイショウサッソウ,2023101953,中京,ダート,1800,左,晴,良,13,2,2026-03-15,4,牡,3,57.0,加藤,庄野,428,0,68,57,0,68,0,46,68,7,38.6,428,0,1800,ダ,良,116.0,7,7,13,0.0,-1,0.0,420,-8,1700,ダ,稍,0.0,0,0,15,0.0,8,39.1,428,2,1400,ダ,良,87.9,7,10,16,0.0,2,37.5,426,0,1400,86.2,4,4,15,0.0,ダ,稍,0,0.0,0,0,0,0.0,0,0,0,0.0,,,5.666666666666667,2,0,1,38.4,37.5,0.6683312551921147,96.7,14,28.0,-2.5,-0.5500000000000007,2,2,0.0,2,3,0.0,0,4,0.0,0.3333333333333333,3,0.0,1,0.0,0,0.0,5.666666666666667,38.4,,,0,0.0,0.0,0.0,0.0,0.0,7
202607010202,6,メイショウハチマキ,2023106565,中京,ダート,1800,左,晴,良,13,2,2026-03-15,5,牡,3,57.0,吉田隼,飯田,500,2,55,47,55,55,50,55,46,8,38.8,500,2,1800,ダ,良,116.2,5,7,13,0.0,14,41.3,498,0,1900,ダ,良,124.0,5,5,16,0.0,4,39.6,498,6,1800,ダ,稍,116.8,10,8,16,0.0,7,38.5,492,-4,1800,117.2,7,9,11,0.0,ダ,良,12,38.9,496,0,1800,117.8,15,16,16,0.0,ダ,良,9.0,4,0,0,39.42,38.5,1.006777035892257,118.4,69,38.5,0.1,-0.25999999999999945,2,6,0.0,3,3,0.0,0,5,0.0,0.0,5,0.0,5,0.0,0,0.0,9.0,39.42,,,0,0.0,0.0,0.0,0.0,0.0,8
202607010202,7,ノリノドラゴン,2023101721,中京,ダート,1800,左,晴,良,13,2,2026-03-15,5,牡,3,57.0,城戸,荒川,444,6,72,60,0,0,72,64,48,4,38.0,444,6,1800,ダ,良,115.2,11,3,13,0.0,7,38.5,438,-10,1700,ダ,稍,106.9,14,12,15,0.0,3,39.8,448,-4,1700,ダ,良,108.7,12,10,16,0.0,9,37.7,452,2,1400,87.0,13,12,16,0.0,ダ,稍,2,36.8,450,-4,1400,85.4,9,7,9,0.0,ダ,稍,5.0,2,0,2,38.160000000000004,36.8,0.9891410415102586,100.64000000000001,14,37.0,-0.2,-0.3200000000000003,2,1,0.0,0,4,0.0,0,6,0.0,0.3333333333333333,6,0.0,3,0.0,0,0.0,5.5,38.050000000000004,,,0,2.0,0.0,0.0,0.0,0.0,4
202607010202,8,サートゥリア,2023104556,中京,ダート,1800,左,晴,良,13,2,2026-03-15,6,牡,3,54.0,▲和田陽,高橋一,478,10,0,0,0,0,21,0,0,13,44.6,478,10,1800,ダ,良,123.2,4,13,13,0.0,10,37.6,468,0,2000,芝,良,128.0,3,3,10,0.0,0,0.0,0,0,0,,,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,0,0.0,0,0,0,0.0,0,0,0,0.0,,,11.5,10,0,0,41.1,37.6,3.5,125.6,99,99.0,-3.0,-7.0,2,2,0.0,0,4,0.0,0,2,0.0,0.0,1,0.0,2,0.0,0,0.0,11.5,41.1,,,0,0.0,0.0,0.0,0.0,0.0,13
202607010202,9,メイショウランケイ,2023101751,中京,ダート,1800,左,晴,良,13,2,2026-03-15,6,牡,3,55.0,◇今村,武幸,478,-6,50,50,50,0,50,39,0,9,39.3,478,-6,1800,ダ,良,117.1,9,9,13,0.0,10,39.5,484,-8,1800,ダ,稍,116.8,11,11,12,0.0,11,36.7,492,0,1600,芝,良,97.9,12,11,14,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,0,0.0,0,0,0,0.0,0,0,0,0.0,,,10.0,9,0,0,38.5,36.7,1.2754084313139307,110.60000000000001,84,70.5,1.0,-1.2999999999999972,0,0,0.0,0,0,0.0,0,3,0.0,0.0,2,0.0,3,0.0,0,0.0,10.0,38.5,,,0,0.0,0.0,0.0,0.0,0.0,9
202607010202,10,カシノスパーク,2023105779,中京,ダート,1800,左,晴,良,13,2,2026-03-15,7,牡,3,57.0,菊沢,天間,460,2,44,44,0,0,44,75,77,5,38.4,460,2,1800,ダ,良,115.5,3,3,13,0.0,8,39.2,458,-2,1900,ダ,稍,124.7,7,8,11,0.0,11,34.9,460,-2,2000,芝,良,121.1,14,13,18,0.0,10,35.3,462,-10,1800,108.1,14,15,16,0.0,芝,良,18,41.0,472,14,2000,127.5,3,2,18,0.0,芝,稍,10.4,5,0,0,37.760000000000005,34.9,2.3328951969602074,119.38,29,22.75,2.8,0.12999999999999973,0,0,0.0,0,0,0.0,0,7,0.0,0.0,2,0.0,7,0.0,0,0.0,9.142857142857142,37.357142857142854,,,0,0.0,0.0,0.0,0.0,0.0,5
202607010202,11,ハオカノア,2023106078,中京,ダート,1800,左,晴,良,13,2,2026-03-15,7,牡,3,57.0,小崎,小崎,478,-4,67,58,67,0,61,53,67,3,38.0,478,-4,1800,ダ,良,115.1,5,3,13,0.0,13,40.5,482,2,1700,ダ,稍,108.1,4,7,15,0.0,3,39.3,480,-2,1800,ダ,良,116.6,8,5,10,0.0,4,38.5,482,2,1800,115.1,12,7,16,0.0,ダ,良,8,37.3,480,0,1600,101.5,8,7,16,0.0,ダ,良,6.2,3,0,2,38.72,37.3,1.103449137930698,111.28,14,29.75,0.1,-0.3400000000000006,0,0,0.0,0,0,0.0,0,5,0.0,0.4,5,0.0,5,0.0,0,0.0,6.2,38.72,,,0,0.0,0.0,0.0,0.0,0.0,3
202607010202,12,マジックハンド,2023101390,中京,ダート,1800,左,晴,良,13,2,2026-03-15,8,牡,3,57.0,松若,小椋,496,0,0,0,0,0,0,0,0,6,38.7,496,0,1800,ダ,良,115.7,7,3,13,0.0,0,0.0,0,0,0,,,0.0,0,0,0,0.0,0,0.0,0,0,0,,,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,0,0.0,0,0,0,0.0,0,0,0,0.0,,,6.0,6,0,0,38.7,38.7,0.0,115.7,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0.0,1,0.0,1,0.0,0,0.0,6.0,38.7,,,0,0.0,0.0,0.0,0.0,0.0,6
202607010202,13,ガイストライヒ,2023106948,中京,ダート,1800,左,晴,良,13,2,2026-03-15,8,牡,3,57.0,亀田,高柳大,478,12,61,60,0,0,61,58,0,2,37.2,478,12,1800,ダ,良,114.1,2,2,13,0.0,4,38.7,466,6,1400,ダ,良,86.8,7,5,14,0.0,2,36.7,460,0,1300,ダ,良,80.9,13,13,16,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,0,0.0,0,0,0,0.0,0,0,0,0.0,,,2.6666666666666665,2,0,2,37.53333333333334,36.7,0.8498365855987975,93.93333333333334,112,77.0,0.0,-0.25,0,0,0.0,0,0,0.0,0,3,0.0,0.6666666666666666,3,0.0,1,0.0,0,0.0,2.6666666666666665,37.53333333333334,,,0,0.0,0.0,0.0,0.0,0.0,2
202607010203,1,スリラーナイト,2023102494,中京,芝,1600,左,晴,良,16,3,2026-03-15,1,牝,3,55.0,松山,長谷川,444,0,83,78,83,0,83,73,0,1,34.5,444,0,1600,芝,良,94.9,4,4,16,0.0,5,34.3,444,4,1600,芝,良,94.7,13,14,18,0.0,4,34.9,440,0,1800,芝,良,108.6,2,1,9,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,0,0.0,0,0,0,0.0,0,0,0,0.0,,,3.3333333333333335,1,1,1,34.56666666666666,34.3,0.2494438257849298,99.39999999999999,22,56.0,1.5,0.1999999999999993,2,2,0.0,0,3,0.0,0,3,0.3333333333333333,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,0,0.0,3.3333333333333335,34.56666666666666,,,0,2.0,0.0,0.0,0.0,0.0,1
202607010203,2,エンブルーシャ,2023100144,中京,芝,1600,左,晴,良,16,3,2026-03-15,1,牝,3,55.0,武豊,武英,414,-4,56,56,56,0,56,0,0,10,35.8,414,-4,1600,芝,良,95.8,1,1,16,0.0,10,35.7,418,0,1600,芝,良,96.6,12,10,18,0.0,0,0.0,0,0,0,,,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,0,0.0,0,0,0,0.0,0,0,0,0.0,,,10.0,10,0,0,35.75,35.7,0.04999999999999716,96.19999999999999,120,120.0,0.0,-0.09999999999999432,2,0,0.0,0,4,0.0,0,2,0.0,0.0,2,0.0,2,0.0,0,0.0,10.0,35.75,,,0,3.0,0.0,0.0,0.0,0.0,10
